video_id,comment,likes,sentiment
edx_qdEBAf0,Mam dahi skip kar sakte he kya?,0,Neutral
edx_qdEBAf0,Vada bht acha bnta h but suji absorbed so much oil,0,Positive
edx_qdEBAf0,Hi nisha ji maine wade banaye same apki recipe se par who hard ho gaye can u plz tell me were is d mistake,0,Neutral
edx_qdEBAf0,Mam maine ise banay the but y hard bane isa ku,0,Neutral
edx_qdEBAf0,"Aapka wala batter bahut badia bana hai. Mene jo vade babaye vo hard ban gaye, pls guude kare Mam🙏",0,Positive
edx_qdEBAf0,Kya machine se bhi bana sakte hai.,0,Neutral
edx_qdEBAf0,Suzi vda bhi sambhar ke saath serve kr skte h kya pls reply,0,Neutral
edx_qdEBAf0,Agar suji meh garam pani meh bigoyen ge tho suji achha pulegi 10 minutes ke badh baki samagri dal kar banayenge tho soft rahega,0,Neutral
edx_qdEBAf0,Waha mam V. Yummy,0,Positive
edx_qdEBAf0,Verry worst recipie  this soji vada i tried to tell this word. After frying to get soji vadai is eaten like a stone,0,Negative
edx_qdEBAf0,Thanks di aapne bahut badiya banaya hai,0,Positive
edx_qdEBAf0,"Itni achhi se bataneke lie,apko bahut dannobad",0,Positive
edx_qdEBAf0,Waw mam pless chatni banani bhi btao nariyal ki mam plesss thx,0,Positive
edx_qdEBAf0,Nisha ji maine suji ke barre banayen.bahut hi swadisht aur kurkure bane.yadi baking soda nahi den to kaisa rahega kyonki mujhe aisa laga ki soda ke chalte thora jyada oily ho gaya tha. Kripya apna sujhaw den.,0,Positive
edx_qdEBAf0,Hello mam aj aftari me ise try kiya tha lekin ye uper se kurkura tha lekin andar se baht fula hua naram tha maine medium anch pe hi banaya tha kisi ko bhi pasand nai aya,0,Negative
edx_qdEBAf0,"Nice vada ,Nisha G mei plastic sheet piece pr b rkh ki bnati hn mash ki dal k",0,Positive
edx_qdEBAf0,Curd ko skip nhi kar skte??,0,Neutral
edx_qdEBAf0,Sach mein lajawab hai,0,Positive
edx_qdEBAf0,wow bahut vadiya mam thanx ji or vi banate rahe,0,Positive
edx_qdEBAf0,"Maam, maine bhi ye ghar mein banaya hai, ghar Valo ko bahut a66a laga, thnku maam, aap ki wajeh se meri cooking skills pehle se improve hui hai, thnku verrryyyyyyy muchhh",2,Positive
edx_qdEBAf0,Baking soda mtlb meetha soda?,0,Neutral
edx_qdEBAf0,Kya sooji ko dry roast karna hai ya aise hi use karen,0,Neutral
edx_qdEBAf0,Mam agar hum baarik suji se vade banayenge to taste mai koi badal nahi hoga na ? And barik suji ko bhi 10min ke liye hi rest dena hoga ya usse kum ?,0,Neutral
edx_qdEBAf0,Love u mam I try this its yum aap koi recipie bataye or vo achi naa bne aisa nhi ho sakta love this recipie 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,1,Positive
edx_qdEBAf0,Mam i love u aap ki sari recipes bahut aachi h. Mene sab recipes banati hu thanks  mam. Aap hamari ma ki tara ho,0,Positive
edx_qdEBAf0,Maie bhi banake dekh bahut achhya hua tha.. Gharwale ko ko bahut pasant aaya..😊,1,Positive
edx_qdEBAf0,Narial ki chatni ka link sear kre,0,Neutral
edx_qdEBAf0,Wow yummy..... nisha ji recipes k baare m to apka koi jawaab nahi,0,Positive
edx_qdEBAf0,Nice mam aap kitna accha bolti h or kitne Acche se btati h ki koi bhi bna le thanks,0,Positive
edx_qdEBAf0,Mam apki  har recipe bht achi hoti hai...thnks for this video.,0,Positive
edx_qdEBAf0,Aapki har recipe sar aankhon per mam i like it sooooooooo much or aapka btane ka tarika bhut sunder,0,Positive
edx_qdEBAf0,Aunty plz pineapple halwa banane ki recipe share karyena,0,Neutral
edx_qdEBAf0,Kya ise sambhar ke sath bi khaya ja skta h,0,Neutral
edx_qdEBAf0,Please  kuch bataye kya karna padega,0,Neutral
edx_qdEBAf0,Mam ye batter thoda gada banayenge to nhi chalega,0,Neutral
edx_qdEBAf0,Gm madam ji suji ka vada aacha nai bana..... Samaj mein nai aaya,0,Negative
edx_qdEBAf0,nice receipe mam.. me first time bnaungi mother in law k liye..thnk u for sharing this recipe mam.,0,Positive
edx_qdEBAf0,mam mene ye recipe try kri bohot hi ache vade bne h thankew mam for this recipe😋,0,Positive
edx_qdEBAf0,Mam apki...sari recepies bht hi acchi or tasty hoti hain...😊😊,0,Positive
edx_qdEBAf0,Mujhe aapki recipe bahut achi lagti h ma'am,0,Positive
edx_qdEBAf0,Hum Ne Bana Ke Dekhe bahut tasty Banai thanks,0,Positive
edx_qdEBAf0,suji matlab kiahi,0,Neutral
edx_qdEBAf0,Very nice video yar i love bare 👌,4,Positive
edx_qdEBAf0,"Thank nisha ji,  fir ek bar my try Karti hu",0,Positive
edx_qdEBAf0,Superb Ma'm! Har receipe aap jis tarha se batate ho use dekh kar bahot easy lagne lagta hai. THANK YOU.,0,Positive
edx_qdEBAf0,nice.... is ki chatni bhi btaiye,0,Positive
edx_qdEBAf0,mam ye konsi suji use kare ap plzzzz batado,0,Neutral
g0CWxEuN2VI,Kon kon deka hai 29999😂😂😂😂,1,Neutral
g0CWxEuN2VI,Attendance wale bhaiya kaha pe haai aaj😂😂,2,Negative
g0CWxEuN2VI,Bhuvan bhai koi new vide lao bahut deen ho gye,0,Neutral
g0CWxEuN2VI,Only video without gaali,1,Positive
g0CWxEuN2VI,"Bil to 16,200 ka bangya",1,Neutral
g0CWxEuN2VI,100 baar dekhne ke baad maine dhyan diya ki bill to yaar H&M ka hain.. Sahi khel gya bc...,1,Negative
g0CWxEuN2VI,bhai hisam mein to 15400 nikal rahe hai,3,Neutral
g0CWxEuN2VI,Jeans =1100Shirt =2000Shoes =3500Underwear=800Hair cut=700Parking=100Saree=8000Total 16200Bhai ne shuruwat mein bola tha 15000 aur ho gye 16200 Daya kuch to gadbad hai😮,3,Neutral
g0CWxEuN2VI,8000 ki saari ranveer singh seje shaukh chade hai isko 😂😂😂,1,Negative
g0CWxEuN2VI,Fun fact : mein 2024 mein dekh raha hoo woh bhi 600 ki pant 200 ko vest pehen kar 😢😂,2,Neutral
g0CWxEuN2VI,Underground matlab Patal Lok,0,Neutral
g0CWxEuN2VI,Kya matlab purana video dekh k kaam chala rha hai,3630,Neutral
g0CWxEuN2VI,Iska baap patauti khandaan se or tera baap katauti khandaan se❤😂😅,0,Negative
g0CWxEuN2VI,Lagdhi kutiya ki tarah chalti hu😂,0,Negative
g0CWxEuN2VI,Total kharcha to 16200 ka baitha hai lekin sirf 15000 bataye hai😂😂😂😂❤❤,0,Negative
g0CWxEuN2VI,Bhai purane video se time pass kr rahe hain. Jldi nye laao na❤️,0,Positive
g0CWxEuN2VI,Zara se shopping 🛒 but bill toh h.m ka hai,0,Neutral
g0CWxEuN2VI,Itne me 400 500 rumal ajate 😂,0,Negative
g0CWxEuN2VI,Mera 5th Time hai,1,Neutral
g0CWxEuN2VI,Patal mein kri thi ky parking= underground parking🤣,0,Negative
g0CWxEuN2VI,4:05 itna mai 400 - 500 rumal aajata,1,Neutral
g0CWxEuN2VI,BB Bhai late m shayri m galti kar di mote nhi beti ke bache dhevte lgte h,0,Neutral
g0CWxEuN2VI,3:14 aare kya 3-4 mushtande kiraye pr liye the scooty ki dekhbhaal krne ke liye?? The best,78,Neutral
g0CWxEuN2VI,Bhai log h and m  ke bill h but zara se shopping ki Bhai ne,1,Neutral
g0CWxEuN2VI,Naya ana to band hogya purana dekh k kaam chala lete hai,0,Negative
g0CWxEuN2VI,Zara bolke HnM ki receipt dikha raha hai,0,Neutral
g0CWxEuN2VI,Thappad Kha lega :- favourite line,1,Positive
g0CWxEuN2VI,Vaiya this was an epic era....🥺firse eisa continuous vdo do pls apke yeh vdos bohot bar dekh chuka hu 🙂 firbi achha lagta hain please vaiya please firse eise vdos banao,0,Positive
g0CWxEuN2VI,2:52 mai mami ji ki dari nazar aa rahi hai🤣,0,Negative
g0CWxEuN2VI,Aur log kehte Hain BB Bina gali diye hasa nehi sakta. Dude bb is way above❤️,0,Positive
g0CWxEuN2VI,Mujhe toh abhi taak samajh nahi ata ki kapdo ke brand se jutee khareede kaise,0,Negative
g0CWxEuN2VI,Is bar mummy khel gyi bancho😅😅,1,Negative
g0CWxEuN2VI,"No matter how cool your dad is, ant mein unka dar barkarar rehta hai😂",0,Neutral
g0CWxEuN2VI,Yahi channel h hamare entertainment ka zariya 🙂,1,Positive
g0CWxEuN2VI,Itne mein toh tesh chalish Rummal aajate 😂😂😂😂,0,Negative
g0CWxEuN2VI,"0:47 bb ko sunte sunte halat itni kharab hogyi , konse card ko konse gand sunai de rha",19,Negative
g0CWxEuN2VI,Hme to ek beti chiye thiWo kami tune puri kr di 😂🥰,0,Positive
g0CWxEuN2VI,Kab ayega dindora laure,0,Negative
g0CWxEuN2VI,"Aap earphones lga k bhi bb k episodes parents k saamne nhi dekh skte ,hme hste hue dekh k wo bhi bolte h hme dikhao😂😂😪",0,Positive
g0CWxEuN2VI,Kis kis ko is video ka purana title yad hai?😂,0,Neutral
g0CWxEuN2VI,8000 ki saadi Ranveer singh ki jaisa ???? Hahaha,0,Negative
g0CWxEuN2VI,"2:53 aree, aunty ko dadhi bhi aa gyi?",0,Negative
RXeLbs_ogDU,Rohit k baap ne 😂,0,Negative
RXeLbs_ogDU,New video kab ayega?,0,Neutral
RXeLbs_ogDU,Hadd hogayi bancho banchos phone,0,Negative
RXeLbs_ogDU,bhuvan ke purane video hi best hai bhai iske saamne koi taza khabar or dhindora nahi😇,0,Positive
RXeLbs_ogDU,1:19 Weight Gainer hota hai mass bunk 😂,2,Negative
RXeLbs_ogDU,Bhuvan bhai hum aap ka bohot bada   fan hai lekin mera naam neel hai ❤❤,1,Positive
RXeLbs_ogDU,kon kon dekh raha hai 2024 me bhi,0,Neutral
RXeLbs_ogDU,Bancho sahi khel Gaya They literally discussed about the spelling 'Q-U-E-U-E' aur uska zikr b nahi ho paya 😂,3,Negative
RXeLbs_ogDU,School ke din yaad aa gaye😂😂,1,Positive
RXeLbs_ogDU,Anpado ye seo or reach ke liye change kr rahe Hai,0,Negative
RXeLbs_ogDU,love you bhai🥰,0,Positive
RXeLbs_ogDU,Fir a gya me,2,Neutral
RXeLbs_ogDU,Just wait 1:23 u said asahiyog aandolan which is the non-cooperation movement held in 1921 but in subtitles u mentioned it as disobedience movement which is completely different 🙄(just mentioning don't take serious),0,Neutral
RXeLbs_ogDU,Love you bhai yaar 🤣🤣🤣🤣🙏,0,Positive
RXeLbs_ogDU,Jai shree ram 🥰💞💞💞💞💞💞,1,Positive
RXeLbs_ogDU,mene kon sa message kiya...lol,1,Positive
RXeLbs_ogDU,Bahi meri ma ka nam gai harami agli bar kiya to alg denge,0,Negative
RXeLbs_ogDU,Abhi hamare hi 7th batch ke kisi class ne saath mai bunk kiya tha aur Puri class ko head ke samne class teacher ne gaali di hai! Itni tez bak rahi thi ki hame 2nd floor tak sunai di 😂😂,0,Neutral
RXeLbs_ogDU,Best I love you Bhai😇❤,0,Positive
RXeLbs_ogDU,Bhuvan bhaiya are you going to introduce sameers dadaji and kavita mami in future,3,Neutral
uQoDmiMoXHg,Lakshy to phoch hi jave sab jagah😂😂😂😅,1,Negative
uQoDmiMoXHg,9:56 pe 2 daru ki botle kis kis n deki😂😂😂,0,Negative
uQoDmiMoXHg,Archit issi liye kutte ko la ja rhe tha kiss karne,0,Negative
uQoDmiMoXHg,Bro log khana khata hua aap ka vlog dakhta ha is lia toilet na dakhaya karo,0,Neutral
uQoDmiMoXHg,Bhai bhindi se gass hoti h,0,Neutral
uQoDmiMoXHg,bhai tum log ko dog ke saath aise nhi karna chahiye tha 😶😶😶😶,1,Negative
uQoDmiMoXHg,SSP navneet sikhera ji hmare yha ke hi hai 😎😎,0,Positive
uQoDmiMoXHg,Archit bhai ka boyfriend hai  esliye eski  koye girlfriend nhi hai,0,Neutral
uQoDmiMoXHg,are jack daniels bhai aap yanha,0,Neutral
uQoDmiMoXHg,9:46 Sharabi gang hh bhai elvish puri,2,Negative
uQoDmiMoXHg,Location ky h yaa,0,Neutral
uQoDmiMoXHg,Bhai aapke mom dad dehkte h aapka vlog,0,Neutral
uQoDmiMoXHg,9:55 Piche Bottle dikh gayi 🕵️🍾,1,Neutral
uQoDmiMoXHg,Jay shree ram bhai 🚩🚩,5,Positive
uQoDmiMoXHg,Elvish bhai ek genuine question hai jab raja ko shraap tha ki 7 pidhi tak santan nahi hogi toh satvi pidhi tak baat phochegi kaise 😂,0,Neutral
uQoDmiMoXHg,Bhai 9.55 pe daru rakhi hai piche😂😂,1,Negative
uQoDmiMoXHg,Bhaii hamara hotel h bawal ke pass me jab aao tab batana pakka raste me wha ruk ke jana kab aaoge bhaii ye batao jldi,0,Neutral
uQoDmiMoXHg,Gadi ko dent laga dia yar!!,0,Neutral
uQoDmiMoXHg,9:55 Phichee toh dekhoo Aunty Ji ko v dikhana padega 🤣😉,0,Positive
uQoDmiMoXHg,Padmavat ki shouting chittorgarh me huai he,0,Neutral
uQoDmiMoXHg,Hello bhai aap bikaner k fort me bhi aana bhu achha h😍😍🥰🥰😘😘,0,Positive
uQoDmiMoXHg,9:55 pa daru dekh rahi hai bhai 😂 tare papa na dekh liya to bhot maraa gaa 😂😂,0,Negative
uQoDmiMoXHg,Elvis bhaiya bhaukaal season 2 aa gayaNavneet shikera g kaJay hindElvis bhaiya ek baar rewari ke rampura mahal me bhi ghuma digiye 🙏🙏🙏🙏,0,Positive
uQoDmiMoXHg,Bhaukal hai bhi to hmare muzffarnagar ki khatrnak kyu na hogi bhai,0,Neutral
uQoDmiMoXHg,Elvish bhai apki video dekh ke mja aaa jata. Ha mere comment pe like kr do elvish bhai and reply,0,Positive
uQoDmiMoXHg,Sari wine ki bootle dekh raha 😂😂,0,Negative
uQoDmiMoXHg,Bhai ap na archit bhai se ache se behave kia kro pĺs i don't like ap har bat me archit bhai ko kyu zhasitte ho pls,0,Negative
uQoDmiMoXHg,But jay shree ram🙏,0,Positive
uQoDmiMoXHg,Bhai kota aaoo na🙏🙏❤,0,Neutral
uQoDmiMoXHg,@10:10 prr daaru ki bottle dekho 😂😂,0,Negative
uQoDmiMoXHg,Lakshay ko sath mat rkha kr bhaii,1,Neutral
uQoDmiMoXHg,Bhai big fan yarr sachi mai aap ki jo language or jo smile haye ❤️ bhai best YouTuber yall bro love u yall jai hind 🚩🚩 jay Shri ram 🚩🚩,1,Positive
uQoDmiMoXHg,Bhai ek bat bolu room ma daru kasa aa gai 😄,1,Neutral
uQoDmiMoXHg,Padmavat ki shooting chittorgarh me hui thi,0,Neutral
uQoDmiMoXHg,Kosli meetup rakhiyo bhai  love from kosli rewari,0,Positive
uQoDmiMoXHg,Jaipur me konsi jagah h bhai,0,Neutral
uQoDmiMoXHg,Elives bhai alwar aaoge na,0,Neutral
uQoDmiMoXHg,Bhai tere bed ke paas sarab ki botal rakhi hai 😂,0,Negative
uQoDmiMoXHg,Bhai daaru ka bottel dikh rha hai🤣😂,0,Negative
uQoDmiMoXHg,Bhaii. Daaru ki bottle to hata dete 😁,0,Negative
uQoDmiMoXHg,Bhai ajju ko akela kyu Chod dete Ho bhai,0,Neutral
uQoDmiMoXHg,bhaiya daru kibolte to picpa lete🤣🤣🤣🤣🤣🤣,0,Negative
uQoDmiMoXHg,Bhai ek baar kataria ke ghar toh aajao,0,Neutral
uQoDmiMoXHg,Bhai Aap Ko bhut Supporte krte h plz bhai Aap history ke saath Majak mt kijiye,0,Positive
uQoDmiMoXHg,Amer fort hai bhi yha pa mai pura ghym,0,Neutral
uQoDmiMoXHg,Bhai bhindi ke itne shokeen kyo ho ☺️☺️☺️,1,Positive
uQoDmiMoXHg,PAR JO BOL UNCLE JI KO THUM LOG NE BAHUT PAREHSAN KIYA...........UNCLE JI BE LIKE KAISE KAISE LOG AA JATE HAI 😂😂😂😂,0,Negative
uQoDmiMoXHg,Bhai meet up wali video kab daloge,0,Neutral
uQoDmiMoXHg,9:55 ko delete kardo,0,Negative
uQoDmiMoXHg,9:58 daaru spoted 😂❤️,4,Negative
uQoDmiMoXHg,swad aa gaya bhai Elvish tumhra feature bright ha moj kar di,1,Positive
uQoDmiMoXHg,Mai jaipur me hi hu,0,Neutral
uQoDmiMoXHg,Mazzza aaya bhai 😂😂😂😂,0,Positive
uQoDmiMoXHg,Tu  vlog kam bakchhodi jyada krta h,0,Negative
uQoDmiMoXHg,Aare elviah bhai kaafi nuksaan ho gaya isko theek krvane mai to nai gaadi aa jaigee😂😂,0,Negative
uQoDmiMoXHg,Tum Daru Pite Ho,0,Neutral
uQoDmiMoXHg,Kutto se yaad ayi apna mark ni dikha kbse🙄 kriti didi ne kha rkh dia use,0,Neutral
8z_YVi-NycI,Bhai apke papa kha h,0,Neutral
8z_YVi-NycI,1:56 varanya nahi tum ghar hila rahe ho abhi to 😂😂,0,Negative
8z_YVi-NycI,Love you bhai ❤,0,Positive
8z_YVi-NycI,Bhaiya please ek help kr do please 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,Neutral
8z_YVi-NycI,Fish 🐟 0:30 farak rhi hai shark ne pakad liya 😂,1,Neutral
8z_YVi-NycI,Bhai app ka bolero song me face kyu blurr hai ❤❤❤❤❤❤❤😢😢😢😢😢😢😢😢😢😢😢😢😢😢,0,Neutral
8z_YVi-NycI,Elvish ka father ajkal vlog mei kyu nahi aatei?,0,Neutral
8z_YVi-NycI,SSC CGL ka form dala tha bhaiya ne last time kya hua 😂😂😂😂😂,0,Neutral
8z_YVi-NycI,Elvish bhai se har bacha der jata h 😂😂😂,1,Neutral
8z_YVi-NycI,Girl friend ne bataya hai,1,Neutral
8z_YVi-NycI,Chutiya sa hai ye to bkl,0,Negative
8z_YVi-NycI,Love you bhai ❤❤❤,1,Positive
8z_YVi-NycI,Bhai please limit me raho 13:50 apne maze kar rahe ho balak ke sath aur koi bhi hadsa ho sakta hai by chance agar slip kar jao toe? Please don't do that kind of things with kids,11,Negative
8z_YVi-NycI,Bache ko bde ho jane ke bd ptaa chlega ki Mama toh bht bda harmi admi h 😅❤,2,Negative
8z_YVi-NycI,Bhai ya kya laughter chefs scripted show Hai kyuki mane Jo appne magic Wali video dali this 11 days phle Wali video main jannat ke hand main script dekhi thi,0,Neutral
8z_YVi-NycI,Sala faltu shehbaz KO support nehi kia.uski behen shehnaz tujhe support Kia jab sab ne tujhe jutti SE pit dia snake wala .sala ehsan faromosh.kitna poysa Lia mridul SE.chutia Jesa muk tera.shehbaz 🏆 winner,0,Negative
8z_YVi-NycI,7:22 system pe moot diya 🤣🤣,5,Negative
8z_YVi-NycI,Jo board fail ki dhamki de vo khud fail hojayega 😂,0,Negative
8z_YVi-NycI,Elvish bhai tum patle ho gaya ho yr😢,0,Negative
8z_YVi-NycI,"elvish ki galti nhi hai....haryana mae mamu bhot pareshaan kerte hein, kansh type😂",18,Positive
8z_YVi-NycI,Aaj aaya h phela wala vlog bhai,0,Neutral
8z_YVi-NycI,Elvish bhai apne podcast me nia Sharma ko bhi bulana,0,Neutral
8z_YVi-NycI,Var ya ko Sirf English kyu sikha rahe hai? This is the problem in India now .  They think English sleaking by kid is cool but enflish ke sath Hindi haryanvi Jo bhi mother tongue ho issi samay sikhana chahiye.  They can learn two even three language easily at this age,0,Negative
8z_YVi-NycI,Bhai Anup bhai ne new tractor le liya ha,2,Neutral
8z_YVi-NycI,Ye jo ap bachi k sath kr rhy ho sahi nhi is sy bachi ko childhood trauma ho skta ha,0,Negative
8z_YVi-NycI,Mamu ko dekhkr chote se he darti hai varanya.clean shave karo tum beta.woh dar jaati hai😂anvay bahot sweet hai mamu ke saath.varanya ke liye gift lekar aaya karo tabhi woh manegi😊😊kyu varanya ko dara rahe ho😂..gande mamu😂lovely family❤❤❤❤enjoy😊😊🎉🎉,29,Negative
8z_YVi-NycI,Ye phla balak hai jisne mama ke pass jane se mana kiya hai😂,0,Positive
8z_YVi-NycI,Yeh grey sweatshirt m ldki elvish ki hone waali wife h kya??,0,Neutral
8z_YVi-NycI,2:48  believe me guyzz elvish chuku se b chotta h 😂,141,Negative
8z_YVi-NycI,Waaah Rao mastt chuuku❤❤❤❤😂,5,Positive
8z_YVi-NycI,So cute baby 🤩 apni biwi ko bhi aise Hi dalenge elvish ji ❤,0,Positive
8z_YVi-NycI,Elvish bhai always top ❤,0,Positive
8z_YVi-NycI,Aaj mja aayaa😂😂😂😂😂Family 🧿❤,14,Positive
8z_YVi-NycI,Bhai tujhme tbi case hote hai bache ko utha raha hai... Mazak mazak mai kbi hath se fisal gya n.. Lene k dene PD jayege,1,Negative
8z_YVi-NycI,Anvay ne kya kardiya systum pe 😂 Ye sirf wahi kar sakta he baki koi me himmat nahi he ye karne ki 😂,0,Positive
8z_YVi-NycI,Vaaaaaiiisaaabbb kyaaa vlog thaa yehhh....ohhhhhhooo vaaaiiii petttt faat gya haas haaske🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤩🤩🤩🤩🤩🤩🤩🤩🤣🤣🤣🤣🤣😝😝😝😝😝,1,Positive
8z_YVi-NycI,Ye bacca Elvish ka kiya lagta hai,0,Neutral
8z_YVi-NycI,7:52 ye  asli reality hai  har hospital m   govt  ya Private   dono  mai😡,1,Negative
8z_YVi-NycI,Elvish in his baddie era for chukku 😭😂😂  Chukku ka dar khtm ni hota aur Anvay darta nii 😂 too much fun,70,Positive
8z_YVi-NycI,Bhai bhai thoda acha feel hua Aaj to #happyelvisharmy ❤,3,Positive
8YP81X1Jur4,Deshdrohi ka record koi ni tod skta kya kaam kiya tha apne dhurrendhar uske samne kuchh b ni h,0,Negative
8YP81X1Jur4,"Saale, srk aur ranbir ka chatukar....",0,Negative
8YP81X1Jur4,"Iski bhi jali hai 🔥🔥,bss jata nhi rha",0,Negative
8YP81X1Jur4,Muhammad bhi aisa hi tha😂,0,Neutral
8YP81X1Jur4,Tu bhi khush nahi hai re double dholki 😂😂😂😂😂😂,0,Negative
8YP81X1Jur4,krk bolywood wale dhurender pe nahi bole rahe hai us per bhi news banaye ....please krk ko der kyo hai  news banane mei krk ko ab hero thodi babnna hai so pls news banaye,0,Neutral
8YP81X1Jur4,Jhooth bol raha hai amir,0,Negative
8YP81X1Jur4,Yaar tum bhi bik gye ho Baut dukh hua Ek hor andh bhakt paida ho gyaShame,0,Negative
8YP81X1Jur4,"Kya baat hai , krk dimag ho to aap jaisa kamaal ke ho aap.",1,Positive
8YP81X1Jur4,"KRK sir aap padhte ya research nahi karte kya , note bandi ke baad kitni fake currency pakdi gayi hai thoda bolne se pehle soch liya karo gov. data hai pura year wise fake currency ka.",0,Negative
8YP81X1Jur4,"In D company walo se kisi ko farak nahi padta hai , log boycott kar chuke hai in lukkho ko fake collections dikhate hai , hyper banane ke liye bus , khud hat jayenge thode time me yeh.dhurandar fictional or propaganda hogayi toh Haidar/shikara jaise movies kya hai extreme propaganda 😂.dhurandar is a fictional movie with timeline based and inspired from reality.",0,Negative
8YP81X1Jur4,14:19 bhai bass kar,0,Negative
8YP81X1Jur4,Abbey Teri itni jal kyun rahi hai dhurandhar se?,1,Negative
8YP81X1Jur4,Gaali upshabh upshabh gaali gaali gaali... kyu h kya h aap sab samjhdar ho,0,Negative
8YP81X1Jur4,15:05 jhute 😂,0,Negative
8YP81X1Jur4,Main nhi maanta ranbir kapoor sabse bada superstar 😂😂😂😂😂 carractor wise dekhe tohh ranvir singh hai ❤❤❤❤❤,0,Positive
8YP81X1Jur4,"This was nabil gabol not jamil jamali... Nabil gabol says jamils character is inspired by him. Fake news, reviews, analysis, movies.. kuch asal or sachi baat bhi karo yaar. Jahil KRK",0,Negative
8YP81X1Jur4,Propaganda hi v to pakistan k khilaaf..to is desh k pakistan premi ko burra to lgega..aur jydda bollywood wala pakistan premi hin,0,Neutral
8YP81X1Jur4,Netherlands say kash hmara desh bhi kuch sikhta corruption mai mauj karhe h sab aur janta ko propaganda movie mai interest h bas,0,Negative
8YP81X1Jur4,epstein files  ke upper movie kyu nahi banate,0,Neutral
8YP81X1Jur4,Bhai tere baton se tere vichar pata chalta hain aur tere vichar batatein hain k tu kitna bada gawar aur jahil insaan hain,0,Negative
8YP81X1Jur4,Muslim logo koi bhi poll kholo toh sabhi log ek satg sath propaganda  propaganda karega,0,Negative
8YP81X1Jur4,KRK accept now Ranbir tere jala diya accept kara he wins,0,Negative
8YP81X1Jur4,Krk ap me b dimag nahi hai. Ye videos ap sirf entertainment purpose ke liye banate ho. First page pe disclaimer diya hai for entertainment purpose only,0,Negative
8YP81X1Jur4,Shilpa shetty ke dress ke neeche krk ka wig lag raha hai 😂,0,Negative
8YP81X1Jur4,Krk ne ranbir ki mithai khai hai 😂,0,Negative
8YP81X1Jur4,Ekbar tune b kaha tha Dhurandhar ko propaganda movie. Aur Yashraj movies me jo Indian spy ko rogue dikhate hain aur isi ko accha wo propaganda nahi hai? Tum jese log logo ko dhokha de rhe ho,0,Negative
8YP81X1Jur4,Dhurandhar 2 ne rail bana di h bollywood ke so called damads ki...,0,Positive
8YP81X1Jur4,Tiles kab changed karega lukkhe😂,0,Negative
8YP81X1Jur4,Dhurandhar 2 chal gyi aur 2 rs Jihadi lukha KRK ne puri koshish Kari thi picture ke baare main khrab bolkar,0,Negative
8YP81X1Jur4,02:18 *mai aamir ke bat se sahemat ho q ke ye film main b nahi dekhi sirf tareef hi sun ro q ke main b nahi dekah*,5,Neutral
8YP81X1Jur4,Tu to bolta tha dhurandhar nhi chalege ab to chal gyi aur tere jal gyi lukhe,0,Negative
8YP81X1Jur4,Aditya dhar ek baccha hai abhi woh kuch bhi dikhayega to daikh lainge hum kya bewakoof hai jo 4 ghante dard kar lain,0,Negative
8YP81X1Jur4,Dhurandhar 2 ek bakwas movie hai business lai kai kya karen ek propaganda movie hai,0,Negative
8YP81X1Jur4,Same blazer mere pass bhi hai 😊,0,Neutral
8YP81X1Jur4,Ye lukka aur iske sare jamati including dawoodwood is in deep depression and I am extremely happy seeing this,26,Negative
8YP81X1Jur4,Ye kaha ka bathroom hai😅,0,Neutral
8YP81X1Jur4,Chand Mera Dil film Maine pichle hafte dekh li hai test screening mein.,0,Neutral
8YP81X1Jur4,Tujhko review ati hai lukhe,0,Negative
8YP81X1Jur4,PAKISTAN WAS CREATED AS 2 nation THEORY . IF THIS GUY WAS IN PAKISTAN HE CD NOT HAVE GIVEN HIS FREEDOM OF EXPRESSION,0,Negative
8YP81X1Jur4,Dhurandhar se is lukkhe ki bahut jali hai bas chupa rha hai 😂😂😂,0,Negative
8YP81X1Jur4,Akshay mithai ki yaad dila raha tha Shilpa Shetty ko,0,Neutral
8YP81X1Jur4,Rakesh bedi ne galat kaha chhua. Sharm aani chahiye kisi bujarg ko vese hi tharki bol rahe ho,0,Negative
8YP81X1Jur4,pehle 2× speed se dekho fir vapas normal speed karo 😂dekho kya hota he 😂😂,0,Positive
8YP81X1Jur4,Krk sir ji sab kuch bahut accha laga par last wala sabse jyada accha tha love you Sir ji respackt,1,Positive
8YP81X1Jur4,"Krk bhau London Kab jaoge ,aap abhi bhi India me ho as per Background Tiles",1,Neutral
8YP81X1Jur4,Chup beh Lukkhe .😂,0,Negative
8YP81X1Jur4,"Agar Rajnikant , Allu Arjun , SS Rajamouli sir jaise mahanayak agar movie ki tarif kar di toh fake bhaando se kya umeed karni movie ke tarif ki.😂😂😂😂",0,Positive
8YP81X1Jur4,Ranveer Singh > Ranbir Kapoor..Like thoko jo jo agree karta hai,0,Neutral
8YP81X1Jur4,"3:12 tere Kehne se Ghanta farak padta hai tere kehne se teri Biwi,Beti aur beta ko bhi ghanta farak padta hai😂Teri Biwi,Beti aur Bete ko bhi pata hai ki tu lukha aur Double dholki hai😂",0,Negative
